time,Thermo Ch 5,Heater Ch 1
2026-05-06 09:58:00+00,16.340000000000032,0
2026-05-06 09:58:01+00,16.33000000000004,0
2026-05-06 09:58:02+00,16.340000000000032,0
2026-05-06 09:58:03+00,16.340000000000032,0
2026-05-06 09:58:04+00,16.340000000000032,0
2026-05-06 09:58:05+00,16.340000000000032,0
2026-05-06 09:58:06+00,16.340000000000032,0
2026-05-06 09:58:07+00,16.33000000000004,0
2026-05-06 09:58:08+00,16.33000000000004,0
2026-05-06 09:58:09+00,16.340000000000032,0
2026-05-06 09:58:10+00,16.340000000000032,0
2026-05-06 09:58:11+00,16.340000000000032,0
2026-05-06 09:58:12+00,16.33000000000004,0
2026-05-06 09:58:13+00,16.340000000000032,0
2026-05-06 09:58:14+00,16.33000000000004,0
2026-05-06 09:58:15+00,16.340000000000032,0
2026-05-06 09:58:16+00,16.340000000000032,0
2026-05-06 09:58:17+00,16.340000000000032,0
2026-05-06 09:58:18+00,16.340000000000032,48.552
2026-05-06 09:58:19+00,16.340000000000032,48.492
2026-05-06 09:58:20+00,16.350000000000023,48.336
2026-05-06 09:58:21+00,16.379999999999995,48.216
2026-05-06 09:58:22+00,16.430000000000007,46.61
2026-05-06 09:58:23+00,16.5,38.474
2026-05-06 09:58:24+00,16.57000000000005,0
2026-05-06 09:58:25+00,16.670000000000016,0.014
2026-05-06 09:58:26+00,16.760000000000048,1.969
2026-05-06 09:58:27+00,16.860000000000014,0.006
2026-05-06 09:58:28+00,16.930000000000007,0
2026-05-06 09:58:29+00,17.010000000000048,0
2026-05-06 09:58:30+00,17.08000000000004,0.023
2026-05-06 09:58:31+00,17.140000000000043,13.757
2026-05-06 09:58:32+00,17.189999999999998,12.151
2026-05-06 09:58:33+00,17.230000000000018,16.5
2026-05-06 09:58:34+00,17.27000000000004,23.937
2026-05-06 09:58:35+00,17.310000000000002,30.279
2026-05-06 09:58:36+00,17.360000000000014,23.911
2026-05-06 09:58:37+00,17.400000000000034,31.237
2026-05-06 09:58:38+00,17.450000000000045,30.966
2026-05-06 09:58:39+00,17.510000000000048,23.783
2026-05-06 09:58:40+00,17.57000000000005,12.337
2026-05-06 09:58:41+00,17.640000000000043,0
2026-05-06 09:58:42+00,17.700000000000045,0
2026-05-06 09:58:43+00,17.77000000000004,3.068
2026-05-06 09:58:44+00,17.83000000000004,8.994
2026-05-06 09:58:45+00,17.879999999999995,12.727
2026-05-06 09:58:46+00,17.939999999999998,0
2026-05-06 09:58:47+00,17.980000000000018,0.1
2026-05-06 09:58:48+00,18.010000000000048,26.099
2026-05-06 09:58:49+00,18.060000000000002,24.652
2026-05-06 09:58:50+00,18.090000000000032,24.381
2026-05-06 09:58:51+00,18.129999999999995,17.51
2026-05-06 09:58:52+00,18.170000000000016,36.306
2026-05-06 09:58:53+00,18.220000000000027,0.318
2026-05-06 09:58:54+00,18.260000000000048,21.667
2026-05-06 09:58:55+00,18.32000000000005,16.986
2026-05-06 09:58:56+00,18.370000000000005,8.05
2026-05-06 09:58:57+00,18.410000000000025,12.34
2026-05-06 09:58:58+00,18.470000000000027,19.851
2026-05-06 09:58:59+00,18.5,0
2026-05-06 09:59:00+00,18.55000000000001,1.638
2026-05-06 09:59:01+00,18.58000000000004,23.814
2026-05-06 09:59:02+00,18.629999999999995,18.89
2026-05-06 09:59:03+00,18.640000000000043,10.345
2026-05-06 09:59:04+00,18.700000000000045,22.421
2026-05-06 09:59:05+00,18.720000000000027,14.924
2026-05-06 09:59:06+00,18.78000000000003,8.095
2026-05-06 09:59:07+00,18.79000000000002,29.452
2026-05-06 09:59:08+00,18.850000000000023,7.199
2026-05-06 09:59:09+00,18.860000000000014,13.649
2026-05-06 09:59:10+00,18.930000000000007,21.786
2026-05-06 09:59:11+00,18.939999999999998,0
2026-05-06 09:59:12+00,18.99000000000001,7.726
2026-05-06 09:59:13+00,19.02000000000004,23.187
2026-05-06 09:59:14+00,19.04000000000002,0
2026-05-06 09:59:15+00,19.100000000000023,1.598
2026-05-06 09:59:16+00,19.110000000000014,25.476
2026-05-06 09:59:17+00,19.150000000000034,0
