time,Thermo Ch 5,Heater Ch 1
2026-05-05 15:23:10+00,10.220000000000027,0
2026-05-05 15:23:11+00,10.220000000000027,0
2026-05-05 15:23:12+00,10.220000000000027,0
2026-05-05 15:23:13+00,10.220000000000027,0
2026-05-05 15:23:14+00,10.210000000000036,0
2026-05-05 15:23:15+00,10.200000000000045,0
2026-05-05 15:23:16+00,10.189999999999998,0
2026-05-05 15:23:17+00,10.189999999999998,0
2026-05-05 15:23:18+00,10.180000000000007,0
2026-05-05 15:23:19+00,10.170000000000016,0
2026-05-05 15:23:20+00,10.180000000000007,0
2026-05-05 15:23:21+00,10.180000000000007,0
2026-05-05 15:23:23+00,10.170000000000016,0
2026-05-05 15:23:24+00,10.160000000000025,0
2026-05-05 15:23:25+00,10.160000000000025,0
2026-05-05 15:23:26+00,10.160000000000025,0
2026-05-05 15:23:27+00,10.150000000000034,0
2026-05-05 15:23:28+00,10.140000000000043,0
2026-05-05 15:23:29+00,10.140000000000043,0
2026-05-05 15:23:30+00,10.140000000000043,0
2026-05-05 15:23:31+00,10.120000000000005,0
2026-05-05 15:23:32+00,10.129999999999995,0
2026-05-05 15:23:33+00,10.129999999999995,0
2026-05-05 15:23:34+00,10.120000000000005,0
2026-05-05 15:23:35+00,10.110000000000014,0
2026-05-05 15:23:36+00,10.120000000000005,0
2026-05-05 15:23:37+00,10.110000000000014,0
2026-05-05 15:23:38+00,10.090000000000032,0
2026-05-05 15:23:39+00,10.100000000000023,0
2026-05-05 15:23:40+00,10.090000000000032,0
2026-05-05 15:23:41+00,10.080000000000041,0
2026-05-05 15:23:42+00,10.080000000000041,0
2026-05-05 15:23:43+00,10.080000000000041,0
2026-05-05 15:23:44+00,10.07000000000005,0
2026-05-05 15:23:45+00,10.07000000000005,0
2026-05-05 15:23:46+00,10.07000000000005,0
2026-05-05 15:23:47+00,10.050000000000011,0
2026-05-05 15:23:48+00,10.050000000000011,0
2026-05-05 15:23:49+00,10.060000000000002,0
2026-05-05 15:23:50+00,10.050000000000011,0
2026-05-05 15:23:51+00,10.03000000000003,0
2026-05-05 15:23:52+00,10.03000000000003,0
2026-05-05 15:23:53+00,10.04000000000002,0
2026-05-05 15:23:54+00,10.03000000000003,0
2026-05-05 15:23:55+00,10.020000000000039,21.146
2026-05-05 15:23:56+00,10.020000000000039,24.24
2026-05-05 15:23:57+00,10.04000000000002,24.156
2026-05-05 15:23:58+00,10.060000000000002,24.12
2026-05-05 15:23:59+00,10.090000000000032,24.036
2026-05-05 15:24:00+00,10.140000000000043,16.035
2026-05-05 15:24:01+00,10.210000000000036,14.001
2026-05-05 15:24:02+00,10.300000000000011,14.074
2026-05-05 15:24:03+00,10.390000000000043,0
2026-05-05 15:24:04+00,10.490000000000009,0
2026-05-05 15:24:05+00,10.57000000000005,0
2026-05-05 15:24:06+00,10.640000000000043,0
2026-05-05 15:24:07+00,10.700000000000045,0.004
2026-05-05 15:24:08+00,10.760000000000048,6.091
2026-05-05 15:24:09+00,10.810000000000002,8.334
2026-05-05 15:24:10+00,10.850000000000023,8.424
2026-05-05 15:24:11+00,10.879999999999995,14.707
2026-05-05 15:24:12+00,10.910000000000025,19.776
2026-05-05 15:24:13+00,10.939999999999998,17.827
2026-05-05 15:24:14+00,10.990000000000009,18.195
2026-05-05 15:24:15+00,11.04000000000002,14.335
2026-05-05 15:24:16+00,11.100000000000023,10.568
2026-05-05 15:24:17+00,11.160000000000025,8.087
2026-05-05 15:24:18+00,11.230000000000018,6.45
2026-05-05 15:24:19+00,11.300000000000011,3.635
2026-05-05 15:24:20+00,11.350000000000023,3.448
2026-05-05 15:24:21+00,11.420000000000016,6.211
2026-05-05 15:24:22+00,11.470000000000027,2.738
2026-05-05 15:24:23+00,11.520000000000039,6.024
2026-05-05 15:24:24+00,11.560000000000002,7.26
2026-05-05 15:24:25+00,11.600000000000023,11.977
2026-05-05 15:24:26+00,11.629999999999995,12.883
2026-05-05 15:24:27+00,11.660000000000025,15.523
2026-05-05 15:24:28+00,11.689999999999998,14.11
2026-05-05 15:24:29+00,11.730000000000018,15.397
2026-05-05 15:24:30+00,11.770000000000039,16.451
2026-05-05 15:24:31+00,11.810000000000002,9.003
2026-05-05 15:24:32+00,11.860000000000014,6.782
2026-05-05 15:24:33+00,11.910000000000025,11.676
2026-05-05 15:24:34+00,11.960000000000036,7.814
2026-05-05 15:24:35+00,12.020000000000039,0
2026-05-05 15:24:36+00,12.060000000000002,0.072
2026-05-05 15:24:37+00,12.110000000000014,0
2026-05-05 15:24:38+00,12.170000000000016,0.043
2026-05-05 15:24:39+00,12.200000000000045,9.76
2026-05-05 15:24:40+00,12.210000000000036,16.492
2026-05-05 15:24:41+00,12.25,13.777
2026-05-05 15:24:42+00,12.28000000000003,11.207
2026-05-05 15:24:43+00,12.29000000000002,11.367
2026-05-05 15:24:44+00,12.32000000000005,10.866
2026-05-05 15:24:45+00,12.370000000000005,8.76
2026-05-05 15:24:46+00,12.400000000000034,10.263
2026-05-05 15:24:47+00,12.430000000000007,12.845
2026-05-05 15:24:48+00,12.470000000000027,14.678
2026-05-05 15:24:49+00,12.520000000000039,7.86
2026-05-05 15:24:50+00,12.550000000000011,7.37
2026-05-05 15:24:51+00,12.590000000000032,3.546
2026-05-05 15:24:52+00,12.620000000000005,7.168
2026-05-05 15:24:53+00,12.660000000000025,10.391
2026-05-05 15:24:54+00,12.680000000000007,6.611
2026-05-05 15:24:55+00,12.700000000000045,17.117
2026-05-05 15:24:56+00,12.730000000000018,2.412
2026-05-05 15:24:57+00,12.770000000000039,9.142
2026-05-05 15:24:58+00,12.770000000000039,9.055
2026-05-05 15:24:59+00,12.810000000000002,17.388
2026-05-05 15:25:00+00,12.82000000000005,5.624
2026-05-05 15:25:01+00,12.850000000000023,15.316
2026-05-05 15:25:02+00,12.870000000000005,15.116
2026-05-05 15:25:03+00,12.890000000000043,7.22
2026-05-05 15:25:04+00,12.939999999999998,6.382
2026-05-05 15:25:05+00,12.950000000000045,7.722
2026-05-05 15:25:06+00,12.980000000000018,8.541
2026-05-05 15:25:07+00,13.010000000000048,9.565
2026-05-05 15:25:08+00,13.04000000000002,6.781
2026-05-05 15:25:09+00,13.060000000000002,6.451
2026-05-05 15:25:10+00,13.080000000000041,6.501
2026-05-05 15:25:11+00,13.090000000000032,6.655
2026-05-05 15:25:12+00,13.110000000000014,12.907
2026-05-05 15:25:13+00,13.129999999999995,9.263
2026-05-05 15:25:14+00,13.150000000000034,9.038
2026-05-05 15:25:15+00,13.170000000000016,8.907
2026-05-05 15:25:16+00,13.180000000000007,8.666
2026-05-05 15:25:17+00,13.180000000000007,12.239
2026-05-05 15:25:18+00,13.210000000000036,9.108
2026-05-05 15:25:19+00,13.240000000000009,11.632
2026-05-05 15:25:20+00,13.240000000000009,6.689
2026-05-05 15:25:21+00,13.260000000000048,5.335
2026-05-05 15:25:22+00,13.28000000000003,7.717
2026-05-05 15:25:23+00,13.310000000000002,7.588
2026-05-05 15:25:24+00,13.32000000000005,6.184
2026-05-05 15:25:25+00,13.340000000000032,2.923
2026-05-05 15:25:26+00,13.350000000000023,9.823
2026-05-05 15:25:27+00,13.360000000000014,6.126
2026-05-05 15:25:28+00,13.379999999999995,6.733
2026-05-05 15:25:29+00,13.379999999999995,13.256
2026-05-05 15:25:30+00,13.390000000000043,5.906
2026-05-05 15:25:31+00,13.400000000000034,12.841
2026-05-05 15:25:32+00,13.410000000000025,9.181
2026-05-05 15:25:33+00,13.410000000000025,12.673
2026-05-05 15:25:34+00,13.420000000000016,9.013
2026-05-05 15:25:35+00,13.439999999999998,8.64
2026-05-05 15:25:36+00,13.450000000000045,5.277
2026-05-05 15:25:37+00,13.470000000000027,6.912
2026-05-05 15:25:38+00,13.480000000000018,6.954
2026-05-05 15:25:39+00,13.5,6.107
2026-05-05 15:25:40+00,13.5,7.536
2026-05-05 15:25:41+00,13.510000000000048,7.32
2026-05-05 15:25:42+00,13.520000000000039,6.121
2026-05-05 15:25:43+00,13.520000000000039,3.345
2026-05-05 15:25:44+00,13.53000000000003,8.05
2026-05-05 15:25:45+00,13.53000000000003,13.906
2026-05-05 15:25:46+00,13.53000000000003,6.631
2026-05-05 15:25:47+00,13.54000000000002,10.084
2026-05-05 15:25:48+00,13.54000000000002,10.017
2026-05-05 15:25:49+00,13.54000000000002,9.916
2026-05-05 15:25:50+00,13.550000000000011,2.258
2026-05-05 15:25:51+00,13.560000000000002,8.699
2026-05-05 15:25:52+00,13.57000000000005,9.395
2026-05-05 15:25:53+00,13.57000000000005,2.207
2026-05-05 15:25:54+00,13.57000000000005,8.45
2026-05-05 15:25:55+00,13.580000000000041,8.884
2026-05-05 15:25:56+00,13.590000000000032,6.879
2026-05-05 15:25:57+00,13.590000000000032,7.368
2026-05-05 15:25:58+00,13.590000000000032,6.66
2026-05-05 15:25:59+00,13.590000000000032,6.808
2026-05-05 15:26:00+00,13.590000000000032,8.13
2026-05-05 15:26:01+00,13.600000000000023,8.009
2026-05-05 15:26:02+00,13.590000000000032,7.875
2026-05-05 15:26:03+00,13.590000000000032,7.801
2026-05-05 15:26:04+00,13.600000000000023,7.676
2026-05-05 15:26:05+00,13.600000000000023,7.556
2026-05-05 15:26:06+00,13.600000000000023,7.463
2026-05-05 15:26:07+00,13.600000000000023,3.571
2026-05-05 15:26:08+00,13.610000000000014,7.092
2026-05-05 15:26:09+00,13.610000000000014,6.875
2026-05-05 15:26:10+00,13.620000000000005,3.078
2026-05-05 15:26:11+00,13.620000000000005,6.511
2026-05-05 15:26:12+00,13.610000000000014,10.449
2026-05-05 15:26:13+00,13.610000000000014,3.113
2026-05-05 15:26:14+00,13.610000000000014,5.469
2026-05-05 15:26:15+00,13.600000000000023,6.228
2026-05-05 15:26:16+00,13.600000000000023,6.14
2026-05-05 15:26:17+00,13.600000000000023,6.007
2026-05-05 15:26:18+00,13.600000000000023,7.585
2026-05-05 15:26:19+00,13.590000000000032,9.717
2026-05-05 15:26:20+00,13.580000000000041,9.488
2026-05-05 15:26:21+00,13.590000000000032,6.321
2026-05-05 15:26:22+00,13.580000000000041,7.904
2026-05-05 15:26:23+00,13.580000000000041,5.65
2026-05-05 15:26:24+00,13.580000000000041,5.484
2026-05-05 15:26:25+00,13.590000000000032,1.847
2026-05-05 15:26:26+00,13.590000000000032,5.143
2026-05-05 15:26:27+00,13.590000000000032,5.072
2026-05-05 15:26:28+00,13.580000000000041,4.959
2026-05-05 15:26:29+00,13.590000000000032,4.89
2026-05-05 15:26:30+00,13.560000000000002,8.179
2026-05-05 15:26:31+00,13.57000000000005,12.357
2026-05-05 15:26:32+00,13.550000000000011,1.012
2026-05-05 15:26:33+00,13.550000000000011,11.421
2026-05-05 15:26:34+00,13.560000000000002,6.725
2026-05-05 15:26:35+00,13.53000000000003,4.644
2026-05-05 15:26:36+00,13.550000000000011,4.578
2026-05-05 15:26:37+00,13.550000000000011,5.819
2026-05-05 15:26:38+00,13.54000000000002,5.79
2026-05-05 15:26:39+00,13.54000000000002,4.367
2026-05-05 15:26:40+00,13.54000000000002,4.261
2026-05-05 15:26:41+00,13.54000000000002,4.143
2026-05-05 15:26:42+00,13.54000000000002,4.045
2026-05-05 15:26:43+00,13.53000000000003,3.979
2026-05-05 15:26:44+00,13.520000000000039,7.795
2026-05-05 15:26:45+00,13.520000000000039,7.78
2026-05-05 15:26:46+00,13.5,4.136
2026-05-05 15:26:47+00,13.5,11.346
2026-05-05 15:26:48+00,13.490000000000009,4.65
2026-05-05 15:26:49+00,13.480000000000018,7.564
2026-05-05 15:26:50+00,13.480000000000018,7.711
2026-05-05 15:26:51+00,13.480000000000018,3.844
2026-05-05 15:26:52+00,13.480000000000018,3.747
2026-05-05 15:26:53+00,13.470000000000027,3.652
2026-05-05 15:26:54+00,13.460000000000036,6.045
2026-05-05 15:26:55+00,13.460000000000036,5.203
2026-05-05 15:26:56+00,13.460000000000036,4.048
2026-05-05 15:26:57+00,13.450000000000045,7.381
2026-05-05 15:26:58+00,13.439999999999998,6.415
2026-05-05 15:26:59+00,13.439999999999998,4.618
2026-05-05 15:27:00+00,13.430000000000007,7.337
2026-05-05 15:27:01+00,13.430000000000007,5.967
2026-05-05 15:27:02+00,13.420000000000016,4.035
2026-05-05 15:27:03+00,13.420000000000016,7.231
2026-05-05 15:27:04+00,13.420000000000016,3.703
2026-05-05 15:27:05+00,13.410000000000025,7.071
2026-05-05 15:27:06+00,13.410000000000025,3.306
2026-05-05 15:27:07+00,13.400000000000034,3.236
2026-05-05 15:27:08+00,13.390000000000043,6.761
2026-05-05 15:27:09+00,13.379999999999995,7.067
