time,Thermo Ch 5,Heater Ch 1
2026-04-20 02:32:00+00,4.75,0
2026-04-20 02:32:01+00,4.75,20.3125
2026-04-20 02:32:02+00,4.730000000000018,0
2026-04-20 02:32:03+00,4.730000000000018,0
2026-04-20 02:32:04+00,4.720000000000027,21.937499999998522
2026-04-20 02:32:05+00,4.720000000000027,0
2026-04-20 02:32:06+00,4.7000000000000455,0
2026-04-20 02:32:07+00,4.689999999999998,0
2026-04-20 02:32:08+00,4.720000000000027,0
2026-04-20 02:32:09+00,4.7000000000000455,0
2026-04-20 02:32:10+00,4.689999999999998,0
2026-04-20 02:32:11+00,4.7000000000000455,0
2026-04-20 02:32:12+00,4.670000000000016,0
2026-04-20 02:32:13+00,4.689999999999998,0
2026-04-20 02:32:14+00,4.7000000000000455,25
2026-04-20 02:32:15+00,4.689999999999998,25
2026-04-20 02:32:16+00,4.680000000000007,25
2026-04-20 02:32:17+00,4.689999999999998,25
2026-04-20 02:32:18+00,4.710000000000036,0
2026-04-20 02:32:19+00,4.740000000000009,0
2026-04-20 02:32:20+00,4.680000000000007,0
2026-04-20 02:32:21+00,4.7000000000000455,0
2026-04-20 02:32:22+00,4.730000000000018,0
2026-04-20 02:32:23+00,4.740000000000009,0
2026-04-20 02:32:24+00,4.740000000000009,0
2026-04-20 02:32:25+00,4.730000000000018,0
2026-04-20 02:32:26+00,4.730000000000018,0
2026-04-20 02:32:27+00,4.720000000000027,0
2026-04-20 02:32:28+00,4.770000000000039,0
2026-04-20 02:32:29+00,4.7900000000000205,0
2026-04-20 02:32:30+00,4.75,0
2026-04-20 02:32:31+00,4.770000000000039,0
2026-04-20 02:32:32+00,4.800000000000011,0
2026-04-20 02:32:33+00,4.82000000000005,0
2026-04-20 02:32:34+00,4.82000000000005,0
2026-04-20 02:32:35+00,4.82000000000005,0
2026-04-20 02:32:36+00,4.840000000000032,0
2026-04-20 02:32:37+00,4.830000000000041,0
2026-04-20 02:32:38+00,4.8799999999999955,0
2026-04-20 02:32:39+00,4.8799999999999955,0
2026-04-20 02:32:40+00,4.8700000000000045,0
2026-04-20 02:32:41+00,4.8700000000000045,0
2026-04-20 02:32:42+00,4.920000000000016,0
2026-04-20 02:32:43+00,4.930000000000007,0
2026-04-20 02:32:44+00,4.910000000000025,0
2026-04-20 02:32:45+00,4.920000000000016,0
2026-04-20 02:32:46+00,4.9500000000000455,0
2026-04-20 02:32:47+00,4.930000000000007,0
2026-04-20 02:32:48+00,4.980000000000018,0
2026-04-20 02:32:49+00,4.970000000000027,0
2026-04-20 02:32:50+00,4.960000000000036,0
2026-04-20 02:32:51+00,4.980000000000018,0
2026-04-20 02:32:52+00,5,0
2026-04-20 02:32:53+00,5.020000000000039,0
2026-04-20 02:32:54+00,4.980000000000018,0
2026-04-20 02:32:55+00,4.990000000000009,0
2026-04-20 02:32:56+00,5.020000000000039,0
2026-04-20 02:32:57+00,5.03000000000003,0
2026-04-20 02:32:58+00,5.020000000000039,0
2026-04-20 02:32:59+00,5.03000000000003,0
2026-04-20 02:33:00+00,5.010000000000048,0
2026-04-20 02:33:01+00,5,0
2026-04-20 02:33:02+00,5.0400000000000205,0
2026-04-20 02:33:03+00,5.0400000000000205,0
2026-04-20 02:33:04+00,5.010000000000048,0
2026-04-20 02:33:05+00,4.990000000000009,0
2026-04-20 02:33:06+00,5.03000000000003,0
2026-04-20 02:33:07+00,5.03000000000003,0
2026-04-20 02:33:08+00,5.03000000000003,0
2026-04-20 02:33:09+00,5.020000000000039,0
2026-04-20 02:33:10+00,4.990000000000009,0
2026-04-20 02:33:11+00,4.990000000000009,0
2026-04-20 02:33:12+00,5.010000000000048,0
2026-04-20 02:33:13+00,4.990000000000009,0
2026-04-20 02:33:14+00,4.970000000000027,0
2026-04-20 02:33:15+00,4.939999999999998,0
2026-04-20 02:33:16+00,4.970000000000027,0
2026-04-20 02:33:17+00,4.970000000000027,0
2026-04-20 02:33:18+00,4.939999999999998,0
2026-04-20 02:33:19+00,4.930000000000007,0
2026-04-20 02:33:20+00,4.930000000000007,0
2026-04-20 02:33:21+00,4.900000000000034,0
2026-04-20 02:33:22+00,4.930000000000007,0
2026-04-20 02:33:23+00,4.910000000000025,0
2026-04-20 02:33:24+00,4.8700000000000045,0
2026-04-20 02:33:25+00,4.860000000000014,0
2026-04-20 02:33:26+00,4.8799999999999955,0
2026-04-20 02:33:27+00,4.8700000000000045,0
2026-04-20 02:33:28+00,4.840000000000032,0
2026-04-20 02:33:29+00,4.840000000000032,0
2026-04-20 02:33:30+00,4.840000000000032,0
2026-04-20 02:33:31+00,4.840000000000032,0
2026-04-20 02:33:32+00,4.82000000000005,0
2026-04-20 02:33:33+00,4.800000000000011,0
2026-04-20 02:33:34+00,4.7900000000000205,0
2026-04-20 02:33:35+00,4.78000000000003,0
2026-04-20 02:33:36+00,4.78000000000003,0
2026-04-20 02:33:37+00,4.7900000000000205,0
2026-04-20 02:33:38+00,4.730000000000018,0
2026-04-20 02:33:39+00,4.740000000000009,0
2026-04-20 02:33:40+00,4.770000000000039,0
2026-04-20 02:33:41+00,4.760000000000048,0
2026-04-20 02:33:42+00,4.720000000000027,0
2026-04-20 02:33:43+00,4.740000000000009,0
2026-04-20 02:33:44+00,4.730000000000018,0
2026-04-20 02:33:45+00,4.730000000000018,0
2026-04-20 02:33:46+00,4.75,0
2026-04-20 02:33:47+00,4.740000000000009,0
2026-04-20 02:33:48+00,4.720000000000027,0
2026-04-20 02:33:49+00,4.710000000000036,0
2026-04-20 02:33:50+00,4.75,0
2026-04-20 02:33:51+00,4.760000000000048,0
2026-04-20 02:33:52+00,4.720000000000027,0
2026-04-20 02:33:53+00,4.720000000000027,0
2026-04-20 02:33:54+00,4.75,0
2026-04-20 02:33:55+00,4.75,0
2026-04-20 02:33:56+00,4.75,0
2026-04-20 02:33:57+00,4.760000000000048,0
2026-04-20 02:33:58+00,4.740000000000009,0
2026-04-20 02:33:59+00,4.75,0
2026-04-20 02:34:00+00,4.78000000000003,0
2026-04-20 02:34:01+00,4.7900000000000205,0
2026-04-20 02:34:02+00,4.78000000000003,0
2026-04-20 02:34:03+00,4.78000000000003,0
2026-04-20 02:34:04+00,4.800000000000011,0
2026-04-20 02:34:05+00,4.810000000000002,0
2026-04-20 02:34:06+00,4.82000000000005,0
2026-04-20 02:34:07+00,4.850000000000023,0
2026-04-20 02:34:08+00,4.830000000000041,12.187499999998153
2026-04-20 02:34:09+00,4.840000000000032,0
2026-04-20 02:34:10+00,4.850000000000023,0
2026-04-20 02:34:11+00,4.8799999999999955,9.75000000000037
2026-04-20 02:34:12+00,4.860000000000014,9.75000000000037
2026-04-20 02:34:13+00,4.850000000000023,0
2026-04-20 02:34:14+00,4.890000000000043,11.374999999998892
2026-04-20 02:34:15+00,4.910000000000025,0
2026-04-20 02:34:16+00,4.890000000000043,0
2026-04-20 02:34:17+00,4.920000000000016,0
2026-04-20 02:34:18+00,4.910000000000025,6.499999999998707
2026-04-20 02:34:19+00,4.930000000000007,0
