time,Channel 1,Pin 1 Duty Cycle,Pin 1 Power (W)
2026-03-24 19:20:05+00,281.16600000000005,83.99999999999324,21.167999999998294
2026-03-24 19:20:10+00,281.17,83.64999999999355,21.079799999998375
2026-03-24 19:20:15+00,281.178,82.94999999999419,20.903399999998534
2026-03-24 19:20:20+00,281.184,81.89999999999515,20.638799999998774
2026-03-24 19:20:25+00,281.188,80.49999999999642,20.285999999999095
2026-03-24 19:20:30+00,281.202,78.74999999999801,19.844999999999498
2026-03-24 19:20:35+00,281.206,77.69999999999897,19.580399999999738
2026-03-24 19:20:40+00,281.218,75.59999999999292,19.051199999998214
2026-03-24 19:20:45+00,281.22400000000005,74.54999999999188,18.786599999997954
2026-03-24 19:20:50+00,281.23,73.49999999999284,18.521999999998194
2026-03-24 19:20:55+00,281.23400000000004,72.79999999999347,18.345599999998353
2026-03-24 19:21:00+00,281.24,72.09999999999411,18.16919999999852
2026-03-24 19:21:05+00,281.24,71.74999999999443,18.080999999998596
2026-03-24 19:21:10+00,281.236,72.79999999999347,18.345599999998353
2026-03-24 19:21:15+00,281.236,72.44999999999379,18.257399999998434
2026-03-24 19:21:20+00,281.23400000000004,73.14999999999316,18.433799999998275
2026-03-24 19:21:25+00,281.226,73.14999999999316,18.433799999998275
2026-03-24 19:21:30+00,281.22400000000005,74.54999999999188,18.786599999997954
2026-03-24 19:21:35+00,281.218,75.94999999999658,19.139399999999135
2026-03-24 19:21:40+00,281.208,77.69999999999897,19.580399999999738
2026-03-24 19:21:45+00,281.202,78.74999999999801,19.844999999999498
2026-03-24 19:21:50+00,281.194,79.44999999999737,20.02139999999934
2026-03-24 19:21:55+00,281.18600000000004,80.8499999999961,20.374199999999014
2026-03-24 19:22:00+00,281.184,81.37499999999562,20.506499999998894
2026-03-24 19:22:05+00,281.1775,81.89999999999515,20.638799999998774
2026-03-24 19:22:10+00,281.17400000000004,82.59999999999451,20.81519999999862
2026-03-24 19:22:15+00,281.17600000000004,83.29999999999387,20.991599999998453
2026-03-24 19:22:20+00,281.17400000000004,82.94999999999419,20.903399999998538
2026-03-24 19:22:25+00,281.17600000000004,83.29999999999387,20.991599999998453
2026-03-24 19:22:30+00,281.184,81.54999999999546,20.550599999998855
2026-03-24 19:22:35+00,281.19,81.19999999999578,20.462399999998933
2026-03-24 19:22:40+00,281.196,79.44999999999737,20.02139999999934
2026-03-24 19:22:45+00,281.202,78.39999999999833,19.75679999999958
2026-03-24 19:22:50+00,281.218,76.64999999999793,19.315799999999477
2026-03-24 19:22:55+00,281.22400000000005,74.1999999999922,18.69839999999804
2026-03-24 19:23:00+00,281.23400000000004,73.49999999999284,18.521999999998194
2026-03-24 19:23:05+00,281.24,72.09999999999411,18.16919999999852
2026-03-24 19:23:10+00,281.25,70.3499999999957,17.728199999998914
2026-03-24 19:23:15+00,281.248,69.99999999999602,17.639999999998995
2026-03-24 19:23:20+00,281.254,69.99999999999602,17.639999999998995
2026-03-24 19:23:25+00,281.252,69.64999999999634,17.551799999999076
2026-03-24 19:23:30+00,281.244,71.04999999999507,17.904599999998755
2026-03-24 19:23:35+00,281.244,71.04999999999507,17.904599999998755
2026-03-24 19:23:40+00,281.23400000000004,72.44999999999379,18.257399999998434
2026-03-24 19:23:45+00,281.22200000000004,74.89999999999355,18.874799999998377
2026-03-24 19:23:50+00,281.216,76.29999999999626,19.227599999999057
2026-03-24 19:23:55+00,281.2,78.39999999999833,19.75679999999958
2026-03-24 19:24:00+00,281.19,79.79999999999706,20.109599999999254
2026-03-24 19:24:05+00,281.178,82.24999999999483,20.726999999998696
2026-03-24 19:24:10+00,281.16600000000005,84.34999999999292,21.256199999998213
2026-03-24 19:24:15+00,281.158,85.74999999999363,21.608999999998396
2026-03-24 19:24:20+00,281.154,86.09999999999332,21.697199999998315
2026-03-24 19:24:25+00,281.154,86.79999999999666,21.873599999999158
2026-03-24 19:24:30+00,281.156,86.44999999999499,21.785399999998738
2026-03-24 19:24:35+00,281.16200000000003,85.74999999999562,21.608999999998893
2026-03-24 19:24:40+00,281.17,84.6999999999926,21.34439999999814
2026-03-24 19:24:45+00,281.184,82.24999999999483,20.726999999998696
2026-03-24 19:24:50+00,281.19,80.8499999999961,20.374199999999014
2026-03-24 19:24:55+00,281.204,78.39999999999833,19.75679999999958
2026-03-24 19:25:00+00,281.22,75.5999999999949,19.051199999998715
2026-03-24 19:25:05+00,281.232,73.49999999999284,18.521999999998194
2026-03-24 19:25:10+00,281.24,71.39999999999475,17.992799999998674
2026-03-24 19:25:15+00,281.254,69.99999999999602,17.639999999998995
2026-03-24 19:25:20+00,281.258,67.89999999999793,17.11079999999948
2026-03-24 19:25:25+00,281.264,67.89999999999793,17.11079999999948
2026-03-24 19:25:30+00,281.26599999999996,67.19999999999857,16.93439999999964
2026-03-24 19:25:35+00,281.26,67.89999999999793,17.11079999999948
2026-03-24 19:25:40+00,281.252,69.29999999999666,17.463599999999154
2026-03-24 19:25:45+00,281.244,70.69999999999538,17.816399999998836
2026-03-24 19:25:50+00,281.23,73.49999999999284,18.521999999998194
2026-03-24 19:25:55+00,281.22200000000004,74.89999999999355,18.874799999998377
2026-03-24 19:26:00+00,281.21,76.64999999999594,19.31579999999898
2026-03-24 19:26:05+00,281.194,78.74999999999801,19.844999999999498
2026-03-24 19:26:10+00,281.188,80.8499999999961,20.374199999999014
2026-03-24 19:26:15+00,281.17600000000004,82.94999999999419,20.903399999998534
2026-03-24 19:26:20+00,281.17400000000004,83.29999999999387,20.991599999998453
2026-03-24 19:26:25+00,281.16600000000005,84.6999999999926,21.344399999998135
2026-03-24 19:26:30+00,281.168,84.34999999999292,21.256199999998216
2026-03-24 19:26:35+00,281.17,83.99999999999324,21.167999999998294
2026-03-24 19:26:40+00,281.172,83.99999999999324,21.167999999998294
2026-03-24 19:26:45+00,281.18,82.59999999999451,20.815199999998615
2026-03-24 19:26:50+00,281.18600000000004,81.19999999999578,20.462399999998933
2026-03-24 19:26:55+00,281.192,80.49999999999642,20.285999999999095
2026-03-24 19:27:00+00,281.202,78.74999999999801,19.844999999999498
2026-03-24 19:27:05+00,281.21,77.34999999999928,19.49219999999982
2026-03-24 19:27:10+00,281.218,75.94999999999459,19.139399999998638
2026-03-24 19:27:15+00,281.22400000000005,74.54999999999188,18.786599999997957
2026-03-24 19:27:20+00,281.23,73.49999999999284,18.521999999998194
2026-03-24 19:27:25+00,281.238,72.44999999999379,18.257399999998434
2026-03-24 19:27:30+00,281.24,71.74999999999443,18.080999999998596
2026-03-24 19:27:35+00,281.24,71.74999999999443,18.080999999998596
2026-03-24 19:27:40+00,281.24,71.74999999999443,18.080999999998596
2026-03-24 19:27:45+00,281.24,71.74999999999443,18.080999999998596
2026-03-24 19:27:50+00,281.238,71.74999999999443,18.080999999998596
2026-03-24 19:27:55+00,281.232,72.79999999999347,18.345599999998353
2026-03-24 19:28:00+00,281.228,74.54999999999188,18.786599999997954
2026-03-24 19:28:05+00,281.22,75.24999999999125,18.962999999997795
2026-03-24 19:28:10+00,281.21200000000005,76.29999999999626,19.227599999999057
2026-03-24 19:28:15+00,281.2,78.39999999999833,19.75679999999958
2026-03-24 19:28:20+00,281.192,80.14999999999674,20.197799999999173
2026-03-24 19:28:25+00,281.184,81.54999999999546,20.550599999998855
2026-03-24 19:28:30+00,281.18,82.24999999999483,20.726999999998696
2026-03-24 19:28:35+00,281.17,83.29999999999387,20.991599999998453
2026-03-24 19:28:40+00,281.17,83.99999999999324,21.167999999998294
2026-03-24 19:28:45+00,281.17,83.99999999999324,21.167999999998294
2026-03-24 19:28:50+00,281.178,82.94999999999419,20.903399999998534
2026-03-24 19:28:55+00,281.182,81.89999999999515,20.638799999998774
2026-03-24 19:29:00+00,281.194,80.8499999999961,20.374199999999014
2026-03-24 19:29:05+00,281.202,78.74999999999801,19.844999999999494
2026-03-24 19:29:10+00,281.212,76.64999999999594,19.315799999998976
2026-03-24 19:29:15+00,281.22400000000005,74.54999999999387,18.78659999999845
2026-03-24 19:29:20+00,281.232,73.14999999999316,18.433799999998275
2026-03-24 19:29:25+00,281.24,71.04999999999507,17.904599999998755
2026-03-24 19:29:30+00,281.246,71.39999999999475,17.992799999998674
2026-03-24 19:29:35+00,281.254,69.29999999999666,17.463599999999154
2026-03-24 19:29:40+00,281.258,69.29999999999666,17.463599999999154
2026-03-24 19:29:45+00,281.258,68.94999999999698,17.37539999999924
2026-03-24 19:29:50+00,281.25,69.99999999999602,17.639999999998995
2026-03-24 19:29:55+00,281.246,70.3499999999957,17.728199999998914
2026-03-24 19:30:00+00,281.24,71.04999999999507,17.904599999998755
2026-03-24 19:30:05+00,281.228,73.49999999999284,18.521999999998194
2026-03-24 19:30:10+00,281.22,75.24999999999523,18.962999999998793
2026-03-24 19:30:15+00,281.21000000000004,76.99999999999761,19.403999999999396
2026-03-24 19:30:20+00,281.202,78.04999999999865,19.66859999999966
2026-03-24 19:30:25+00,281.19,80.49999999999642,20.285999999999095
2026-03-24 19:30:30+00,281.18,82.59999999999451,20.81519999999862
2026-03-24 19:30:35+00,281.168,83.99999999999324,21.167999999998294
2026-03-24 19:30:40+00,281.16400000000004,85.04999999999228,21.432599999998054
2026-03-24 19:30:45+00,281.16200000000003,85.74999999999164,21.608999999997895
2026-03-24 19:30:50+00,281.16200000000003,85.74999999999164,21.608999999997895
2026-03-24 19:30:55+00,281.16,85.04999999999228,21.432599999998054
2026-03-24 19:31:00+00,281.16400000000004,84.6999999999926,21.34439999999813
2026-03-24 19:31:05+00,281.172,83.99999999999324,21.167999999998294
2026-03-24 19:31:10+00,281.178,83.29999999999387,20.991599999998453
2026-03-24 19:31:15+00,281.18600000000004,80.8499999999961,20.374199999999014
2026-03-24 19:31:20+00,281.198,79.79999999999706,20.109599999999258
2026-03-24 19:31:25+00,281.212,76.9999999999996,19.4039999999999
2026-03-24 19:31:30+00,281.218,75.5999999999949,19.051199999998715
2026-03-24 19:31:35+00,281.226,74.89999999999355,18.874799999998373
2026-03-24 19:31:40+00,281.232,72.79999999999347,18.345599999998353
2026-03-24 19:31:45+00,281.24,72.09999999999411,18.16919999999852
2026-03-24 19:31:50+00,281.24,72.09999999999411,18.16919999999852
2026-03-24 19:31:55+00,281.242,71.04999999999507,17.904599999998755
2026-03-24 19:32:00+00,281.238,71.74999999999443,18.080999999998596
2026-03-24 19:32:05+00,281.23400000000004,72.79999999999347,18.345599999998353
2026-03-24 19:32:10+00,281.23,73.14999999999316,18.433799999998275
2026-03-24 19:32:15+00,281.22200000000004,74.89999999999355,18.874799999998377
2026-03-24 19:32:20+00,281.216,76.99999999999761,19.4039999999994
2026-03-24 19:32:25+00,281.204,78.04999999999865,19.66859999999966
2026-03-24 19:32:30+00,281.194,79.79999999999706,20.109599999999254
2026-03-24 19:32:35+00,281.188,80.49999999999642,20.285999999999095
2026-03-24 19:32:40+00,281.182,81.89999999999515,20.638799999998774
2026-03-24 19:32:45+00,281.172,82.94999999999419,20.903399999998538
2026-03-24 19:32:50+00,281.17,83.99999999999324,21.167999999998294
2026-03-24 19:32:55+00,281.16400000000004,84.6999999999926,21.344399999998135
2026-03-24 19:33:00+00,281.16600000000005,84.34999999999292,21.256199999998216
2026-03-24 19:33:05+00,281.16600000000005,85.04999999999228,21.432599999998054
2026-03-24 19:33:10+00,281.16600000000005,85.39999999999196,21.520799999997973
2026-03-24 19:33:15+00,281.16600000000005,84.6999999999926,21.34439999999814
2026-03-24 19:33:20+00,281.17,83.29999999999387,20.991599999998453
2026-03-24 19:33:25+00,281.178,82.94999999999419,20.903399999998534
2026-03-24 19:33:30+00,281.184,80.8499999999961,20.374199999999014
2026-03-24 19:33:35+00,281.192,80.14999999999674,20.197799999999177
2026-03-24 19:33:40+00,281.2,78.74999999999801,19.844999999999498
2026-03-24 19:33:45+00,281.21,77.69999999999897,19.580399999999738
2026-03-24 19:33:50+00,281.21,75.94999999999459,19.139399999998638
2026-03-24 19:33:55+00,281.22,75.24999999999125,18.962999999997795
2026-03-24 19:34:00+00,281.22,75.24999999999125,18.962999999997795
2026-03-24 19:34:05+00,281.22400000000005,74.89999999999156,18.874799999997872
2026-03-24 19:34:10+00,281.226,74.54999999999188,18.786599999997954
2026-03-24 19:34:15+00,281.22400000000005,75.24999999999324,18.962999999998296
2026-03-24 19:34:20+00,281.22200000000004,75.24999999999324,18.962999999998296
2026-03-24 19:34:25+00,281.21400000000006,75.59999999999292,19.051199999998214
2026-03-24 19:34:30+00,281.20799999999997,77.3499999999973,19.49219999999932
2026-03-24 19:34:35+00,281.198,78.74999999999801,19.844999999999494
2026-03-24 19:34:40+00,281.196,80.14999999999674,20.197799999999177
2026-03-24 19:34:45+00,281.188,80.8499999999961,20.374199999999014
2026-03-24 19:34:50+00,281.182,81.19999999999578,20.462399999998933
2026-03-24 19:34:55+00,281.18,82.24999999999483,20.726999999998696
2026-03-24 19:35:00+00,281.17400000000004,83.29999999999387,20.991599999998453
2026-03-24 19:35:05+00,281.17600000000004,82.94999999999419,20.903399999998534
2026-03-24 19:35:10+00,281.172,83.64999999999355,21.079799999998375
2026-03-24 19:35:15+00,281.178,82.94999999999419,20.903399999998534
2026-03-24 19:35:20+00,281.182,82.24999999999483,20.726999999998696
2026-03-24 19:35:25+00,281.188,80.8499999999961,20.374199999999014
2026-03-24 19:35:30+00,281.196,79.79999999999706,20.109599999999254
2026-03-24 19:35:35+00,281.204,78.74999999999801,19.844999999999498
2026-03-24 19:35:40+00,281.206,77.69999999999897,19.580399999999738
2026-03-24 19:35:45+00,281.21,76.64999999999594,19.31579999999898
2026-03-24 19:35:50+00,281.218,75.59999999999292,19.051199999998214
2026-03-24 19:35:55+00,281.218,75.59999999999292,19.051199999998214
2026-03-24 19:36:00+00,281.22,74.54999999999188,18.786599999997954
2026-03-24 19:36:05+00,281.226,74.54999999999188,18.786599999997954
2026-03-24 19:36:10+00,281.226,74.1999999999922,18.69839999999804
2026-03-24 19:36:15+00,281.22,75.24999999999523,18.9629999999988
2026-03-24 19:36:20+00,281.218,75.5999999999949,19.051199999998715
2026-03-24 19:36:25+00,281.216,75.94999999999658,19.139399999999135
2026-03-24 19:36:30+00,281.21000000000004,76.99999999999761,19.4039999999994
2026-03-24 19:36:35+00,281.206,77.69999999999698,19.580399999999237
2026-03-24 19:36:40+00,281.202,78.39999999999833,19.75679999999958
2026-03-24 19:36:45+00,281.194,79.79999999999706,20.109599999999254
2026-03-24 19:36:50+00,281.19,80.14999999999674,20.197799999999177
2026-03-24 19:36:55+00,281.188,81.19999999999578,20.462399999998937
2026-03-24 19:37:00+00,281.178,81.89999999999515,20.638799999998774
2026-03-24 19:37:05+00,281.182,81.89999999999515,20.638799999998774
2026-03-24 19:37:10+00,281.17600000000004,82.59999999999451,20.81519999999862
2026-03-24 19:37:15+00,281.18,82.94999999999419,20.903399999998534
2026-03-24 19:37:20+00,281.184,81.54999999999546,20.550599999998855
2026-03-24 19:37:25+00,281.182,81.54999999999546,20.550599999998855
2026-03-24 19:37:30+00,281.188,81.54999999999546,20.550599999998855
2026-03-24 19:37:35+00,281.192,80.49999999999642,20.285999999999095
2026-03-24 19:37:40+00,281.198,79.09999999999769,19.933199999999417
2026-03-24 19:37:45+00,281.204,77.69999999999897,19.580399999999738
2026-03-24 19:37:50+00,281.21,76.99999999999562,19.403999999998895
2026-03-24 19:37:55+00,281.22,75.24999999999523,18.962999999998793
2026-03-24 19:38:00+00,281.226,74.1999999999922,18.698399999998035
2026-03-24 19:38:05+00,281.232,73.49999999999284,18.521999999998194
2026-03-24 19:38:10+00,281.232,72.44999999999379,18.257399999998434
2026-03-24 19:38:15+00,281.236,72.79999999999347,18.345599999998353
2026-03-24 19:38:20+00,281.23400000000004,72.09999999999411,18.16919999999852
2026-03-24 19:38:25+00,281.23,73.49999999999284,18.521999999998194
2026-03-24 19:38:30+00,281.228,73.84999999999252,18.610199999998116
2026-03-24 19:38:35+00,281.218,75.24999999999324,18.962999999998296
2026-03-24 19:38:40+00,281.21000000000004,76.29999999999626,19.227599999999057
2026-03-24 19:38:45+00,281.204,77.69999999999897,19.580399999999738
2026-03-24 19:38:50+00,281.194,79.44999999999737,20.021399999999336
2026-03-24 19:38:55+00,281.192,80.49999999999642,20.285999999999095
2026-03-24 19:39:00+00,281.184,81.54999999999546,20.550599999998855
2026-03-24 19:39:05+00,281.178,82.59999999999451,20.81519999999862
2026-03-24 19:39:10+00,281.17,83.99999999999324,21.167999999998294
2026-03-24 19:39:15+00,281.17,83.99999999999324,21.167999999998294
2026-03-24 19:39:20+00,281.16600000000005,85.74999999999164,21.608999999997895
2026-03-24 19:39:25+00,281.16600000000005,85.04999999999228,21.432599999998057
2026-03-24 19:39:30+00,281.16600000000005,85.39999999999196,21.520799999997976
2026-03-24 19:39:35+00,281.16400000000004,84.6999999999926,21.344399999998135
2026-03-24 19:39:40+00,281.172,83.64999999999355,21.079799999998375
2026-03-24 19:39:45+00,281.178,83.29999999999387,20.991599999998453
2026-03-24 19:39:50+00,281.184,81.54999999999546,20.550599999998855
2026-03-24 19:39:55+00,281.194,79.44999999999737,20.02139999999934
2026-03-24 19:40:00+00,281.204,77.69999999999897,19.580399999999738
2026-03-24 19:40:05+00,281.212,77.34999999999928,19.49219999999982
2026-03-24 19:40:10+00,281.218,75.5999999999949,19.051199999998715
2026-03-24 19:40:15+00,281.23,73.49999999999284,18.521999999998194
2026-03-24 19:40:20+00,281.2325,73.14999999999316,18.433799999998275
2026-03-24 19:40:25+00,281.24,71.74999999999443,18.080999999998596
2026-03-24 19:40:30+00,281.24,71.74999999999443,18.080999999998596
2026-03-24 19:40:35+00,281.24,71.74999999999443,18.080999999998596
2026-03-24 19:40:40+00,281.236,73.14999999999316,18.433799999998275
2026-03-24 19:40:45+00,281.232,72.44999999999379,18.257399999998437
2026-03-24 19:40:50+00,281.226,74.1999999999922,18.698399999998035
2026-03-24 19:40:55+00,281.21400000000006,75.24999999999324,18.962999999998296
2026-03-24 19:41:00+00,281.208,77.69999999999897,19.580399999999738
2026-03-24 19:41:05+00,281.196,79.09999999999769,19.933199999999417
2026-03-24 19:41:10+00,281.188,80.8499999999961,20.374199999999014
2026-03-24 19:41:15+00,281.182,81.19999999999578,20.462399999998933
2026-03-24 19:41:20+00,281.18,82.59999999999451,20.81519999999862
2026-03-24 19:41:25+00,281.172,83.29999999999387,20.991599999998453
2026-03-24 19:41:30+00,281.17,83.64999999999355,21.079799999998375
2026-03-24 19:41:35+00,281.17,83.99999999999324,21.167999999998294
2026-03-24 19:41:40+00,281.17,83.99999999999324,21.167999999998294
2026-03-24 19:41:45+00,281.172,83.29999999999387,20.991599999998453
2026-03-24 19:41:50+00,281.18,82.24999999999483,20.726999999998696
2026-03-24 19:41:55+00,281.182,82.24999999999483,20.726999999998696
2026-03-24 19:42:00+00,281.19,80.49999999999642,20.285999999999095
2026-03-24 19:42:05+00,281.198,79.09999999999769,19.93319999999942
2026-03-24 19:42:10+00,281.204,78.39999999999833,19.75679999999958
2026-03-24 19:42:15+00,281.212,76.9999999999996,19.4039999999999
2026-03-24 19:42:20+00,281.21400000000006,75.94999999999459,19.139399999998638
2026-03-24 19:42:25+00,281.22200000000004,75.24999999999125,18.962999999997795
2026-03-24 19:42:30+00,281.22400000000005,74.54999999999188,18.786599999997954
2026-03-24 19:42:35+00,281.23,73.49999999999284,18.521999999998194
2026-03-24 19:42:40+00,281.23,73.14999999999316,18.433799999998275
2026-03-24 19:42:45+00,281.23400000000004,73.49999999999284,18.521999999998194
2026-03-24 19:42:50+00,281.232,73.49999999999284,18.521999999998194
2026-03-24 19:42:55+00,281.226,74.54999999999188,18.786599999997954
2026-03-24 19:43:00+00,281.22200000000004,74.54999999999188,18.786599999997954
2026-03-24 19:43:05+00,281.21400000000006,76.29999999999626,19.227599999999057
2026-03-24 19:43:10+00,281.208,77.3499999999973,19.49219999999932
2026-03-24 19:43:15+00,281.202,77.69999999999897,19.580399999999738
2026-03-24 19:43:20+00,281.196,79.09999999999769,19.93319999999942
2026-03-24 19:43:25+00,281.194,79.44999999999737,20.02139999999934
2026-03-24 19:43:30+00,281.18600000000004,81.54999999999546,20.550599999998855
2026-03-24 19:43:35+00,281.182,81.19999999999578,20.462399999998933
2026-03-24 19:43:40+00,281.17600000000004,82.59999999999451,20.81519999999862
2026-03-24 19:43:45+00,281.172,83.64999999999355,21.079799999998375
2026-03-24 19:43:50+00,281.17400000000004,82.94999999999419,20.903399999998538
2026-03-24 19:43:55+00,281.17400000000004,83.99999999999324,21.167999999998294
2026-03-24 19:44:00+00,281.18,82.24999999999483,20.726999999998696
2026-03-24 19:44:05+00,281.182,81.89999999999515,20.638799999998774
2026-03-24 19:44:10+00,281.188,81.19999999999578,20.462399999998933
2026-03-24 19:44:15+00,281.194,80.49999999999642,20.285999999999095
2026-03-24 19:44:20+00,281.2,78.74999999999801,19.844999999999498
2026-03-24 19:44:25+00,281.20799999999997,76.9999999999996,19.4039999999999
2026-03-24 19:44:30+00,281.216,75.94999999999459,19.139399999998638
2026-03-24 19:44:35+00,281.22400000000005,75.24999999999125,18.962999999997795
2026-03-24 19:44:40+00,281.226,74.1999999999922,18.698399999998035
2026-03-24 19:44:45+00,281.228,73.84999999999252,18.610199999998116
2026-03-24 19:44:50+00,281.23400000000004,72.79999999999347,18.345599999998353
2026-03-24 19:44:55+00,281.232,72.44999999999379,18.257399999998434
2026-03-24 19:45:00+00,281.232,72.79999999999347,18.345599999998353
2026-03-24 19:45:05+00,281.23400000000004,72.79999999999347,18.345599999998353
2026-03-24 19:45:10+00,281.232,73.49999999999284,18.521999999998194
2026-03-24 19:45:15+00,281.226,74.54999999999188,18.786599999997954
2026-03-24 19:45:20+00,281.22200000000004,74.89999999999156,18.874799999997872
2026-03-24 19:45:25+00,281.21400000000006,76.29999999999626,19.227599999999057
2026-03-24 19:45:30+00,281.202,77.69999999999897,19.580399999999738
2026-03-24 19:45:35+00,281.2,78.39999999999833,19.75679999999958
2026-03-24 19:45:40+00,281.19,79.79999999999706,20.109599999999254
2026-03-24 19:45:45+00,281.188,80.49999999999642,20.285999999999095
2026-03-24 19:45:50+00,281.178,81.54999999999546,20.550599999998855
2026-03-24 19:45:55+00,281.17600000000004,83.29999999999387,20.991599999998453
2026-03-24 19:46:00+00,281.172,82.59999999999451,20.81519999999862
2026-03-24 19:46:05+00,281.16600000000005,84.6999999999926,21.34439999999814
2026-03-24 19:46:10+00,281.16600000000005,84.34999999999292,21.256199999998216
2026-03-24 19:46:15+00,281.168,83.99999999999324,21.167999999998294
2026-03-24 19:46:20+00,281.17400000000004,82.94999999999419,20.903399999998534
2026-03-24 19:46:25+00,281.182,82.59999999999451,20.815199999998615
2026-03-24 19:46:30+00,281.188,80.49999999999642,20.285999999999095
2026-03-24 19:46:35+00,281.198,79.44999999999737,20.021399999999336
2026-03-24 19:46:40+00,281.20799999999997,77.69999999999897,19.580399999999738
2026-03-24 19:46:45+00,281.216,75.59999999999292,19.051199999998214
2026-03-24 19:46:50+00,281.228,74.19999999999419,18.698399999998536
2026-03-24 19:46:55+00,281.23,73.14999999999316,18.433799999998275
2026-03-24 19:47:00+00,281.238,72.09999999999411,18.169199999998515
2026-03-24 19:47:05+00,281.242,72.09999999999411,18.169199999998515
2026-03-24 19:47:10+00,281.238,72.09999999999411,18.16919999999852
2026-03-24 19:47:15+00,281.238,72.09999999999411,18.16919999999852
2026-03-24 19:47:20+00,281.232,72.79999999999347,18.345599999998356
2026-03-24 19:47:25+00,281.23,73.84999999999252,18.610199999998116
2026-03-24 19:47:30+00,281.22,74.89999999999355,18.874799999998377
2026-03-24 19:47:35+00,281.21400000000006,75.94999999999459,19.139399999998638
2026-03-24 19:47:40+00,281.206,78.04999999999865,19.66859999999966
2026-03-24 19:47:45+00,281.194,79.09999999999769,19.93319999999942
2026-03-24 19:47:50+00,281.184,81.54999999999546,20.550599999998855
2026-03-24 19:47:55+00,281.18,82.24999999999483,20.726999999998696
