time,Thermo Ch 5,Heater Ch 1
2026-05-05 11:00:00+00,3.680000000000007,0
2026-05-05 11:00:01+00,3.680000000000007,0
2026-05-05 11:00:02+00,3.680000000000007,0
2026-05-05 11:00:03+00,3.680000000000007,0
2026-05-05 11:00:04+00,3.670000000000016,0
2026-05-05 11:00:05+00,3.680000000000007,0
2026-05-05 11:00:06+00,3.680000000000007,0
2026-05-05 11:00:07+00,3.680000000000007,0
2026-05-05 11:00:08+00,3.670000000000016,0
2026-05-05 11:00:09+00,3.670000000000016,0
2026-05-05 11:00:10+00,3.670000000000016,0
2026-05-05 11:00:11+00,3.670000000000016,0
2026-05-05 11:00:12+00,3.670000000000016,0
2026-05-05 11:00:13+00,3.660000000000025,0
2026-05-05 11:00:14+00,3.660000000000025,0
2026-05-05 11:00:15+00,3.660000000000025,0
2026-05-05 11:00:16+00,3.660000000000025,0
2026-05-05 11:00:17+00,3.660000000000025,0
2026-05-05 11:00:18+00,3.660000000000025,0
2026-05-05 11:00:19+00,3.660000000000025,0
2026-05-05 11:00:20+00,3.660000000000025,0
2026-05-05 11:00:21+00,3.660000000000025,0
2026-05-05 11:00:22+00,3.660000000000025,0
2026-05-05 11:00:23+00,3.660000000000025,0
2026-05-05 11:00:24+00,3.660000000000025,0
2026-05-05 11:00:25+00,3.650000000000034,0
2026-05-05 11:00:26+00,3.640000000000043,0
2026-05-05 11:00:27+00,3.650000000000034,22.416
2026-05-05 11:00:28+00,3.650000000000034,23.389
2026-05-05 11:00:29+00,3.660000000000025,22.109
2026-05-05 11:00:30+00,3.650000000000034,23.304
2026-05-05 11:00:31+00,3.650000000000034,23.688
2026-05-05 11:00:32+00,3.640000000000043,23.652
2026-05-05 11:00:33+00,3.640000000000043,22.812
2026-05-05 11:00:34+00,3.640000000000043,23.148
2026-05-05 11:00:35+00,3.640000000000043,23.52
2026-05-05 11:00:36+00,3.640000000000043,23.316
2026-05-05 11:00:37+00,3.650000000000034,23.316
2026-05-05 11:00:38+00,3.650000000000034,23.364
2026-05-05 11:00:39+00,3.640000000000043,23.364
2026-05-05 11:00:40+00,3.640000000000043,23.4
2026-05-05 11:00:41+00,3.640000000000043,23.352
2026-05-05 11:00:42+00,3.640000000000043,
2026-05-05 11:00:43+00,3.650000000000034,23.37
2026-05-05 11:00:44+00,3.650000000000034,
2026-05-05 11:00:45+00,3.660000000000025,23.352
2026-05-05 11:00:46+00,3.660000000000025,23.316
2026-05-05 11:00:47+00,3.680000000000007,23.304000000000002
2026-05-05 11:00:48+00,3.680000000000007,
2026-05-05 11:00:49+00,3.6899999999999977,23.292
2026-05-05 11:00:50+00,3.6899999999999977,23.316
2026-05-05 11:00:51+00,3.7000000000000455,23.304
2026-05-05 11:00:52+00,3.7200000000000273,23.316
2026-05-05 11:00:53+00,3.7200000000000273,23.286
2026-05-05 11:00:54+00,3.730000000000018,23.316
2026-05-05 11:00:55+00,3.75,23.316
2026-05-05 11:00:56+00,3.7600000000000477,
2026-05-05 11:00:57+00,3.7700000000000387,23.436
2026-05-05 11:00:58+00,3.7900000000000205,23.46
2026-05-05 11:00:59+00,3.8000000000000114,23.496
2026-05-05 11:01:00+00,3.8100000000000023,23.436
2026-05-05 11:01:01+00,3.830000000000041,23.46
2026-05-05 11:01:02+00,3.840000000000032,23.472
2026-05-05 11:01:03+00,3.8600000000000136,23.484
2026-05-05 11:01:04+00,3.8799999999999955,23.412
2026-05-05 11:01:05+00,3.900000000000034,23.46
2026-05-05 11:01:06+00,3.910000000000025,23.772
2026-05-05 11:01:07+00,3.930000000000007,23.784
2026-05-05 11:01:08+00,3.9500000000000455,23.772
2026-05-05 11:01:09+00,3.9700000000000273,23.772
2026-05-05 11:01:10+00,3.990000000000009,23.736
2026-05-05 11:01:11+00,4.010000000000048,23.616
2026-05-05 11:01:12+00,4.0400000000000205,23.28
2026-05-05 11:01:13+00,4.060000000000002,23.364
2026-05-05 11:01:14+00,4.080000000000041,23.388
2026-05-05 11:01:15+00,4.110000000000014,23.376
2026-05-05 11:01:16+00,4.1299999999999955,23.4
2026-05-05 11:01:17+00,4.150000000000034,23.4
2026-05-05 11:01:18+00,4.170000000000016,23.4
2026-05-05 11:01:19+00,4.2000000000000455,23.412
2026-05-05 11:01:20+00,4.220000000000027,23.376
2026-05-05 11:01:21+00,4.240000000000009,23.364
2026-05-05 11:01:22+00,4.270000000000039,23.316
2026-05-05 11:01:23+00,4.2900000000000205,23.304
2026-05-05 11:01:24+00,4.310000000000002,23.28
2026-05-05 11:01:25+00,4.340000000000032,23.244
2026-05-05 11:01:26+00,4.360000000000014,23.196
2026-05-05 11:01:27+00,4.3799999999999955,23.268
2026-05-05 11:01:28+00,4.410000000000025,23.244
2026-05-05 11:01:29+00,4.430000000000007,23.184
2026-05-05 11:01:30+00,4.4500000000000455,23.136
2026-05-05 11:01:31+00,4.480000000000018,22.296
2026-05-05 11:01:32+00,4.5,
