time,Thermo Ch 5,Heater Ch 1
2026-05-05 14:38:24+00,3.1200000000000045,0
2026-05-05 14:38:25+00,3.1200000000000045,0
2026-05-05 14:38:26+00,3.1200000000000045,0
2026-05-05 14:38:27+00,3.0500000000000114,0
2026-05-05 14:38:28+00,3.230000000000018,0
2026-05-05 14:38:29+00,3.1100000000000136,0
2026-05-05 14:38:30+00,3.1100000000000136,
2026-05-05 14:38:31+00,3.1100000000000136,0
2026-05-05 14:38:32+00,3.1000000000000227,0
2026-05-05 14:38:33+00,3.1000000000000227,0
2026-05-05 14:38:34+00,3.1100000000000136,0
2026-05-05 14:38:35+00,3.1000000000000227,0
2026-05-05 14:38:36+00,3.1000000000000227,0
2026-05-05 14:38:37+00,3.1000000000000227,0
2026-05-05 14:38:38+00,3.1000000000000227,0
2026-05-05 14:38:39+00,3.090000000000032,0
2026-05-05 14:38:40+00,3.090000000000032,0
2026-05-05 14:38:41+00,3.090000000000032,
2026-05-05 14:38:42+00,3.090000000000032,0
2026-05-05 14:38:43+00,3.090000000000032,0
2026-05-05 14:38:44+00,3.090000000000032,0
2026-05-05 14:38:45+00,3.090000000000032,0
2026-05-05 14:38:46+00,3.080000000000041,0
2026-05-05 14:38:47+00,3.090000000000032,
2026-05-05 14:38:48+00,3.090000000000032,0
2026-05-05 14:38:49+00,3.080000000000041,0
2026-05-05 14:38:50+00,3.090000000000032,0
2026-05-05 14:38:51+00,3.090000000000032,0
2026-05-05 14:38:52+00,3.090000000000032,
2026-05-05 14:38:53+00,3.090000000000032,0
2026-05-05 14:38:54+00,3.090000000000032,0
2026-05-05 14:38:55+00,3.090000000000032,
2026-05-05 14:38:56+00,3.090000000000032,0
2026-05-05 14:38:57+00,3.080000000000041,0
2026-05-05 14:38:58+00,3.090000000000032,0
2026-05-05 14:38:59+00,3.090000000000032,0
2026-05-05 14:39:00+00,3.090000000000032,0
2026-05-05 14:39:01+00,3.090000000000032,0
2026-05-05 14:39:02+00,3.090000000000032,0
2026-05-05 14:39:03+00,3.090000000000032,0
2026-05-05 14:39:04+00,3.090000000000032,0
2026-05-05 14:39:05+00,3.090000000000032,0
2026-05-05 14:39:06+00,3.090000000000032,0
2026-05-05 14:39:07+00,3.090000000000032,0
2026-05-05 14:39:08+00,3.090000000000032,0
2026-05-05 14:39:09+00,3.090000000000032,0
2026-05-05 14:39:10+00,3.090000000000032,0
2026-05-05 14:39:11+00,3.090000000000032,0
2026-05-05 14:39:12+00,3.090000000000032,0
2026-05-05 14:39:13+00,3.090000000000032,0
2026-05-05 14:39:14+00,3.090000000000032,0
2026-05-05 14:39:15+00,3.090000000000032,0
2026-05-05 14:39:16+00,3.090000000000032,0
2026-05-05 14:39:17+00,3.090000000000032,0
2026-05-05 14:39:18+00,3.090000000000032,0
2026-05-05 14:39:19+00,3.090000000000032,0
2026-05-05 14:39:20+00,3.090000000000032,0
2026-05-05 14:39:21+00,3.090000000000032,0
2026-05-05 14:39:22+00,3.090000000000032,0
2026-05-05 14:39:23+00,3.080000000000041,0
