time,Thermo Ch 5,Heater Ch 1
2026-05-05 11:30:00+00,6.360000000000014,0
2026-05-05 11:30:01+00,6.350000000000023,0
2026-05-05 11:30:02+00,6.350000000000023,0
2026-05-05 11:30:03+00,6.350000000000023,24.996
2026-05-05 11:30:04+00,6.350000000000023,24.96
2026-05-05 11:30:05+00,6.350000000000023,24.876
2026-05-05 11:30:06+00,6.350000000000023,24.84
2026-05-05 11:30:07+00,6.360000000000014,24.804
2026-05-05 11:30:08+00,6.350000000000023,24.744
2026-05-05 11:30:09+00,6.360000000000014,24.708
2026-05-05 11:30:10+00,6.360000000000014,24.684
2026-05-05 11:30:11+00,6.3700000000000045,24.648
2026-05-05 11:30:12+00,6.3700000000000045,24.624
2026-05-05 11:30:13+00,6.3700000000000045,24.588
2026-05-05 11:30:14+00,6.3799999999999955,24.576
2026-05-05 11:30:15+00,6.3799999999999955,24.564
2026-05-05 11:30:16+00,6.3700000000000045,24.528
2026-05-05 11:30:17+00,6.390000000000043,24.516
2026-05-05 11:30:18+00,6.400000000000034,24.48
2026-05-05 11:30:19+00,6.390000000000043,24.48
2026-05-05 11:30:20+00,6.400000000000034,24.468
2026-05-05 11:30:21+00,6.410000000000025,24.456
2026-05-05 11:30:22+00,6.420000000000016,24.444
2026-05-05 11:30:23+00,6.430000000000007,24.42
2026-05-05 11:30:24+00,6.430000000000007,24.408
2026-05-05 11:30:25+00,6.439999999999998,24.396
2026-05-05 11:30:26+00,6.4500000000000455,24.396
2026-05-05 11:30:27+00,6.470000000000027,24.372
2026-05-05 11:30:28+00,6.480000000000018,24.384
2026-05-05 11:30:29+00,6.490000000000009,24.372
2026-05-05 11:30:30+00,6.510000000000048,24.348
2026-05-05 11:30:31+00,6.520000000000039,24.348
2026-05-05 11:30:32+00,6.5400000000000205,24.348
2026-05-05 11:30:33+00,6.560000000000002,24.348
2026-05-05 11:30:34+00,6.580000000000041,24.336
2026-05-05 11:30:35+00,6.600000000000023,24.312
2026-05-05 11:30:36+00,6.610000000000014,24.324
2026-05-05 11:30:37+00,6.6299999999999955,24.312
2026-05-05 11:30:38+00,6.650000000000034,24.312
2026-05-05 11:30:39+00,6.680000000000007,24.312
2026-05-05 11:30:40+00,6.689999999999998,24.312
2026-05-05 11:30:41+00,6.710000000000036,24.312
2026-05-05 11:30:42+00,6.730000000000018,24.3
2026-05-05 11:30:43+00,6.760000000000048,24.312
2026-05-05 11:30:44+00,6.7900000000000205,24.276
2026-05-05 11:30:45+00,6.810000000000002,24.3
2026-05-05 11:30:46+00,6.82000000000005,24.276
2026-05-05 11:30:47+00,6.860000000000014,24.264
2026-05-05 11:30:48+00,6.8700000000000045,24.264
2026-05-05 11:30:49+00,6.900000000000034,24.264
2026-05-05 11:30:50+00,6.920000000000016,24.264
2026-05-05 11:30:51+00,6.939999999999998,24.264
2026-05-05 11:30:52+00,6.970000000000027,24.264
2026-05-05 11:30:53+00,6.990000000000009,24.264
2026-05-05 11:30:54+00,7.03000000000003,24.252
2026-05-05 11:30:55+00,7.0400000000000205,24.264
2026-05-05 11:30:56+00,7.060000000000002,24.264
2026-05-05 11:30:57+00,7.110000000000014,24.252
2026-05-05 11:30:58+00,7.1200000000000045,24.24
2026-05-05 11:30:59+00,7.140000000000043,24.24
2026-05-05 11:31:00+00,7.180000000000007,24.228
2026-05-05 11:31:01+00,7.189999999999998,24.216
2026-05-05 11:31:02+00,7.230000000000018,24.216
2026-05-05 11:31:03+00,7.240000000000009,24.228
2026-05-05 11:31:04+00,7.2900000000000205,24.127
2026-05-05 11:31:05+00,7.300000000000011,22.327
2026-05-05 11:31:06+00,7.330000000000041,24.216
2026-05-05 11:31:07+00,7.3700000000000045,24.216
2026-05-05 11:31:08+00,7.400000000000034,24.216
2026-05-05 11:31:09+00,7.410000000000025,24.216
2026-05-05 11:31:10+00,7.4500000000000455,24.216
2026-05-05 11:31:11+00,7.470000000000027,24.216
2026-05-05 11:31:12+00,7.490000000000009,22.084
2026-05-05 11:31:13+00,7.5400000000000205,23.009
2026-05-05 11:31:14+00,7.550000000000011,24.228
2026-05-05 11:31:15+00,7.580000000000041,24.216
2026-05-05 11:31:16+00,7.6200000000000045,23.858
2026-05-05 11:31:17+00,7.6200000000000045,22.885
2026-05-05 11:31:18+00,7.670000000000016,24.216
2026-05-05 11:31:19+00,7.689999999999998,24.115
2026-05-05 11:31:20+00,7.710000000000036,18.497
2026-05-05 11:31:21+00,7.760000000000048,24.168
2026-05-05 11:31:22+00,7.770000000000039,24.121
2026-05-05 11:31:23+00,7.810000000000002,20.855
2026-05-05 11:31:24+00,7.830000000000041,20.734
2026-05-05 11:31:25+00,7.840000000000032,23.86
2026-05-05 11:31:26+00,7.890000000000043,16.364
2026-05-05 11:31:27+00,7.900000000000034,22.44
2026-05-05 11:31:28+00,7.939999999999998,24.24
2026-05-05 11:31:29+00,7.960000000000036,24.216
2026-05-05 11:31:30+00,7.980000000000018,20.249
2026-05-05 11:31:31+00,8.020000000000039,20.734
2026-05-05 11:31:32+00,8.03000000000003,24.252
2026-05-05 11:31:33+00,8.060000000000002,23.439
2026-05-05 11:31:34+00,8.100000000000023,17.254
2026-05-05 11:31:35+00,8.110000000000014,13.996
2026-05-05 11:31:36+00,8.150000000000034,23.639
2026-05-05 11:31:37+00,8.170000000000016,17.518
2026-05-05 11:31:38+00,8.189999999999998,20.542
2026-05-05 11:31:39+00,8.230000000000018,24.139
2026-05-05 11:31:40+00,8.240000000000009,19.794
2026-05-05 11:31:41+00,8.28000000000003,16.046
2026-05-05 11:31:42+00,8.310000000000002,19.575
2026-05-05 11:31:43+00,8.310000000000002,24.24
2026-05-05 11:31:44+00,8.360000000000014,20.668
2026-05-05 11:31:45+00,8.379999999999995,14.83
2026-05-05 11:31:46+00,8.390000000000043,19.244
2026-05-05 11:31:47+00,8.430000000000007,20.6
2026-05-05 11:31:48+00,8.439999999999998,19.593
2026-05-05 11:31:49+00,8.480000000000018,19.329
2026-05-05 11:31:50+00,8.490000000000009,14.408
2026-05-05 11:31:51+00,8.510000000000048,17.168
2026-05-05 11:31:52+00,8.550000000000011,22.786
2026-05-05 11:31:53+00,8.550000000000011,16.015
2026-05-05 11:31:54+00,8.580000000000041,24.078
2026-05-05 11:31:55+00,8.610000000000014,16.063
2026-05-05 11:31:56+00,8.620000000000005,15.884
2026-05-05 11:31:57+00,8.650000000000034,16.208
2026-05-05 11:31:58+00,8.670000000000016,24.095
2026-05-05 11:31:59+00,8.680000000000007,19.043
2026-05-05 11:32:00+00,8.720000000000027,11.435
2026-05-05 11:32:01+00,8.730000000000018,18.179
2026-05-05 11:32:02+00,8.75,22.355
2026-05-05 11:32:03+00,8.78000000000003,10.836
2026-05-05 11:32:04+00,8.79000000000002,16.031
2026-05-05 11:32:05+00,8.810000000000002,21.365
2026-05-05 11:32:06+00,8.840000000000032,18.769
2026-05-05 11:32:07+00,8.840000000000032,17.756
2026-05-05 11:32:08+00,8.870000000000005,15.983
2026-05-05 11:32:09+00,8.890000000000043,22.469
2026-05-05 11:32:10+00,8.900000000000034,24.055
2026-05-05 11:32:11+00,8.920000000000016,15.94
2026-05-05 11:32:12+00,8.950000000000045,13.856
2026-05-05 11:32:13+00,8.950000000000045,17.093
2026-05-05 11:32:14+00,8.970000000000027,19.902
2026-05-05 11:32:15+00,8.990000000000009,15.997
2026-05-05 11:32:16+00,8.990000000000009,16.065
2026-05-05 11:32:17+00,9.03000000000003,19.58
2026-05-05 11:32:18+00,9.03000000000003,15.904
2026-05-05 11:32:19+00,9.050000000000011,15.634
2026-05-05 11:32:20+00,9.07000000000005,11.994
