time,Thermo Ch 5,Heater Ch 1
2026-05-06 10:28:00+00,16.810000000000002,0
2026-05-06 10:28:01+00,16.82000000000005,0
2026-05-06 10:28:02+00,16.810000000000002,0
2026-05-06 10:28:03+00,16.80000000000001,0
2026-05-06 10:28:04+00,16.810000000000002,0
2026-05-06 10:28:05+00,16.810000000000002,0
2026-05-06 10:28:06+00,16.810000000000002,0
2026-05-06 10:28:07+00,16.810000000000002,0
2026-05-06 10:28:08+00,16.80000000000001,0
2026-05-06 10:28:09+00,16.80000000000001,0
2026-05-06 10:28:10+00,16.80000000000001,0
2026-05-06 10:28:11+00,16.80000000000001,0
2026-05-06 10:28:12+00,16.80000000000001,0
2026-05-06 10:28:13+00,16.80000000000001,0
2026-05-06 10:28:14+00,16.80000000000001,0
2026-05-06 10:28:15+00,16.79000000000002,0
2026-05-06 10:28:16+00,16.80000000000001,0
2026-05-06 10:28:17+00,16.80000000000001,0
2026-05-06 10:28:18+00,16.80000000000001,0
2026-05-06 10:28:19+00,16.80000000000001,0
2026-05-06 10:28:20+00,16.79000000000002,0
2026-05-06 10:28:21+00,16.79000000000002,0
2026-05-06 10:28:22+00,16.79000000000002,0
2026-05-06 10:28:23+00,16.79000000000002,0
2026-05-06 10:28:24+00,16.79000000000002,0
2026-05-06 10:28:25+00,16.79000000000002,0
2026-05-06 10:28:26+00,16.79000000000002,0
2026-05-06 10:28:27+00,16.79000000000002,0
2026-05-06 10:28:28+00,16.78000000000003,0
2026-05-06 10:28:29+00,16.78000000000003,0
2026-05-06 10:28:30+00,16.78000000000003,0
2026-05-06 10:28:31+00,16.78000000000003,0
2026-05-06 10:28:32+00,16.78000000000003,0
2026-05-06 10:28:33+00,16.78000000000003,0
2026-05-06 10:28:34+00,16.77000000000004,0
2026-05-06 10:28:35+00,16.79000000000002,0
2026-05-06 10:28:36+00,16.77000000000004,23.915
2026-05-06 10:28:37+00,16.77000000000004,24.996
2026-05-06 10:28:38+00,16.77000000000004,24.996
2026-05-06 10:28:39+00,16.77000000000004,24.996
2026-05-06 10:28:40+00,16.77000000000004,24.996
2026-05-06 10:28:41+00,16.760000000000048,24.78
2026-05-06 10:28:42+00,16.77000000000004,24.756
2026-05-06 10:28:43+00,16.77000000000004,24.72
2026-05-06 10:28:44+00,16.760000000000048,24.684
2026-05-06 10:28:45+00,16.77000000000004,24.66
2026-05-06 10:28:46+00,16.77000000000004,24.648
2026-05-06 10:28:47+00,16.77000000000004,24.624
2026-05-06 10:28:48+00,16.77000000000004,24.6
2026-05-06 10:28:49+00,16.77000000000004,24.576
2026-05-06 10:28:50+00,16.77000000000004,24.576
2026-05-06 10:28:51+00,16.78000000000003,24.564
2026-05-06 10:28:52+00,16.78000000000003,24.528
2026-05-06 10:28:53+00,16.79000000000002,24.516
2026-05-06 10:28:54+00,16.79000000000002,24.48
2026-05-06 10:28:55+00,16.80000000000001,24.48
2026-05-06 10:28:56+00,16.810000000000002,24.48
2026-05-06 10:28:57+00,16.810000000000002,24.444
2026-05-06 10:28:58+00,16.83000000000004,24.444
2026-05-06 10:28:59+00,16.840000000000032,24.444
2026-05-06 10:29:00+00,16.850000000000023,
2026-05-06 10:29:01+00,16.860000000000014,24.432
2026-05-06 10:29:02+00,16.870000000000005,24.396
2026-05-06 10:29:03+00,16.890000000000043,24.396
2026-05-06 10:29:04+00,16.910000000000025,24.384
2026-05-06 10:29:05+00,16.920000000000016,24.396
2026-05-06 10:29:06+00,16.930000000000007,24.36
2026-05-06 10:29:07+00,16.960000000000036,24.36
2026-05-06 10:29:08+00,16.970000000000027,24.36
2026-05-06 10:29:09+00,16.99000000000001,24.348
2026-05-06 10:29:10+00,17.010000000000048,24.348
2026-05-06 10:29:11+00,17.03000000000003,24.336
2026-05-06 10:29:12+00,17.05000000000001,24.348
2026-05-06 10:29:13+00,17.08000000000004,24.348
2026-05-06 10:29:14+00,17.100000000000023,24.336
2026-05-06 10:29:15+00,17.120000000000005,24.324
2026-05-06 10:29:16+00,17.140000000000043,24.324
2026-05-06 10:29:17+00,17.170000000000016,24.324
2026-05-06 10:29:18+00,17.200000000000045,24.324
2026-05-06 10:29:19+00,17.220000000000027,24.324
2026-05-06 10:29:20+00,17.24000000000001,24.312
2026-05-06 10:29:21+00,17.28000000000003,24.312
2026-05-06 10:29:22+00,17.29000000000002,24.312
2026-05-06 10:29:23+00,17.32000000000005,24.312
