time,Thermo Ch 5,Heater Ch 1
2026-05-05 13:44:48+00,2.9500000000000455,0
2026-05-05 13:44:49+00,2.9500000000000455,0
2026-05-05 13:44:50+00,2.9399999999999977,0
2026-05-05 13:44:51+00,2.9500000000000455,0
2026-05-05 13:44:52+00,2.9500000000000455,0
2026-05-05 13:44:53+00,2.9600000000000364,0
2026-05-05 13:44:54+00,2.9600000000000364,0
2026-05-05 13:44:55+00,2.9600000000000364,0
2026-05-05 13:44:56+00,2.9600000000000364,0
2026-05-05 13:44:57+00,2.9600000000000364,0
2026-05-05 13:44:58+00,2.9600000000000364,0
2026-05-05 13:44:59+00,2.9600000000000364,0
2026-05-05 13:45:00+00,2.9700000000000273,0
2026-05-05 13:45:01+00,2.9700000000000273,0
2026-05-05 13:45:02+00,2.9600000000000364,0
2026-05-05 13:45:03+00,2.9600000000000364,0
2026-05-05 13:45:04+00,2.9500000000000455,0
2026-05-05 13:45:05+00,2.9399999999999977,0
2026-05-05 13:45:06+00,2.9399999999999977,0
2026-05-05 13:45:07+00,2.9399999999999977,0
2026-05-05 13:45:08+00,2.9399999999999977,0
2026-05-05 13:45:09+00,2.9399999999999977,0
2026-05-05 13:45:10+00,2.9399999999999977,0
2026-05-05 13:45:11+00,2.9399999999999977,0
2026-05-05 13:45:12+00,2.930000000000007,0
2026-05-05 13:45:13+00,2.930000000000007,0
2026-05-05 13:45:14+00,2.920000000000016,0
2026-05-05 13:45:15+00,2.920000000000016,0
2026-05-05 13:45:16+00,2.910000000000025,0
2026-05-05 13:45:17+00,2.910000000000025,0
2026-05-05 13:45:18+00,2.900000000000034,0
2026-05-05 13:45:19+00,2.900000000000034,0
2026-05-05 13:45:20+00,2.900000000000034,0
2026-05-05 13:45:21+00,2.900000000000034,0
2026-05-05 13:45:22+00,2.890000000000043,0
2026-05-05 13:45:23+00,2.8799999999999955,0
2026-05-05 13:45:24+00,2.8799999999999955,0
2026-05-05 13:45:25+00,2.8700000000000045,0
2026-05-05 13:45:26+00,2.8600000000000136,24.624
2026-05-05 13:45:27+00,2.8600000000000136,24.552
2026-05-05 13:45:28+00,2.8700000000000045,24.468
2026-05-05 13:45:29+00,2.900000000000034,24.041
2026-05-05 13:45:30+00,2.9600000000000364,23.74
2026-05-05 13:45:31+00,3.0200000000000387,18.818
2026-05-05 13:45:32+00,3.1100000000000136,0
2026-05-05 13:45:33+00,3.2100000000000364,0
2026-05-05 13:45:34+00,3.32000000000005,0
2026-05-05 13:45:35+00,3.410000000000025,0.002
2026-05-05 13:45:36+00,3.5,0
2026-05-05 13:45:37+00,3.57000000000005,0.004
